,step,energy,d0,d1,d2,p3,p4,p5,p6,p7,p8,p9,p10,p11
417,417,-2.1071642013168517,-0.058971297116433195,-0.06046802365663733,-0.052009832837374016,0.2622379779392049,2.262779211063638,2.940440126608945,0.14795061660448125,2.7051750110829524,0.5239806477024369,0.16,1.0240462773421886,0.3
418,418,-2.10716910693927,-0.05898881322039194,-0.060487845984642054,-0.05201103976170172,0.26216226875262144,2.2626290273822662,2.9405841352424726,0.14735128605746317,2.7060147766138116,0.5231203731583897,0.16,1.0237150984060852,0.3
419,419,-2.1071739962498266,-0.05900627541498063,-0.060507608260409754,-0.05201223870697137,0.2620870103031435,2.262479810075182,2.94072766257668,0.1467536677141023,2.7068532331711928,0.5222608493907691,0.16,1.02338465963005,0.3
420,420,-2.107178869272266,-0.059023683753359674,-0.060527310536568284,-0.05201342970254147,0.2620122002004379,2.2623315536355078,2.940870709002594,0.14615776041489562,2.707690379742086,0.5214020801864319,0.16,1.0230549611370572,0.3
421,421,-2.1071837260306054,-0.05904103828973185,-0.060546952866956466,-0.052014612777811706,0.2619378360639022,2.262184252577732,2.9410132749236757,0.14556356297803957,2.7085262153404877,0.5205440692980161,0.16,1.0227260030374954,0.3
422,422,-2.1071885665491297,-0.05905833907933366,-0.06056653530661335,-0.05201578796222197,0.26186391552265653,2.262037901437681,2.9411553607556784,0.14497107419952818,2.709360739007264,0.5196868204441288,0.16,1.0223977854291795,0.3
423,423,-2.1071933908523905,-0.05907558617842628,-0.06058605791176859,-0.052016955285251285,0.261790436215535,2.2618924947724888,2.941296966926504,0.14438029285325188,2.710193949810018,0.5188303373095324,0.16,1.0220703083973648,0.3
424,424,-2.1071981989652016,-0.05909277964428671,-0.06060552073983207,-0.052018114776416796,0.26171739579107667,2.2617480271605728,2.941438093876062,0.14379121769109707,2.7110258468429524,0.5179746235453295,0.16,1.0217435720147634,0.3
425,425,-2.1072029909126395,-0.05910991953519876,-0.06062492384938384,-0.052019266465272836,0.2616447919075162,2.261604493201604,2.9415787420561292,0.14320384744304657,2.7118564292267338,0.5171196827691469,0.16,1.0214175763415616,0.3
426,426,-2.107207766720038,-0.05912700591044407,-0.0606442673001639,-0.05202041038140987,0.2615726222327744,2.261461887516484,2.9417189119302125,0.14261818081728084,2.712685696108356,0.5162655185653183,0.16,1.0210923214254395,0.3
427,427,-2.1072125264129835,-0.05914403883029339,-0.060663551153062246,-0.052021546554453374,0.2615008844444477,2.2613202047473164,2.94185860397341,0.14203421650027986,2.7135136466610033,0.5154121344850662,0.16,1.020767807301592,0.3
428,428,-2.1072172700173173,-0.059161018355997276,-0.06068277547010842,-0.05202267501406284,0.26142957622979834,2.261179439557384,2.9419978186722755,0.1414519531569259,2.714340280083914,0.5145595340466821,0.16,1.020444033992752,0.3
429,429,-2.1072219975591295,-0.059177944549777275,-0.06070194031446145,-0.05202379578993077,0.26135869528574324,2.2610395866311235,2.942136556524684,0.14087138943060692,2.7151655956022416,0.5137077207357063,0.16,1.0201210015092146,0.3
430,430,-2.1072267090647565,-0.05919481747481686,-0.06072104575039966,-0.052024908911781596,0.26128823931884315,2.260900640674101,2.9422748180396976,0.14029252394332073,2.7159895924669177,0.5128566980051057,0.16,1.0197987098488626,0.3
431,431,-2.1072314045607783,-0.05921163719525267,-0.06074009184331049,-0.05202601440937069,0.2612182060452912,2.260762596412988,2.942412603737431,0.13971535529577989,2.7168122699545143,0.5120064692754519,0.16,1.0194771589971947,0.3
432,432,-2.1072360840740174,-0.05922840377616518,-0.060759078659680166,-0.0520271123124831,0.2611485931909012,2.260625448595541,2.9425499141489238,0.1391398820675173,2.717633627367104,0.5111570379350968,0.16,1.0191563489273543,0.3
433,433,-2.107240747631534,-0.0592451172835699,-0.06077800626708372,-0.05202820265093273,0.26107939849109557,2.2604891919905743,2.9426867498160063,0.13856610281699244,2.718453664032122,0.5103084073403482,0.16,1.0188362796001598,0.3
434,434,-2.1072453952606227,-0.059261777784408255,-0.06079687473417459,-0.0520292854545611,0.26101061969089284,2.2603538213879406,2.9428231112911725,0.13799401608169842,2.7192723793022275,0.5094605808156442,0.16,1.0185169509641365,0.3
435,435,-2.1072500269888135,-0.05927838534653871,-0.06081568413067436,-0.05203036075323637,0.2609422545448953,2.2602193315985075,2.942958999137451,0.13742362037826947,2.720089772555164,0.508613561653726,0.16,1.0181983629555498,0.3
436,436,-2.1072546428438637,-0.059294940038727616,-0.06083443452736282,-0.05203142857685214,0.26087430081727564,2.2600857174541353,2.943094413928278,0.13685491420258927,2.7209058431936186,0.5077673531158106,0.16,1.0178805154984396,0.3
437,437,-2.10725924285376,-0.05931144193064036,-0.060853125996067396,-0.05203248895532654,0.26080675628176386,2.259952973807656,2.943229356247372,0.1362878960298999,2.7217205906450834,0.5069219584317621,0.16,1.0175634085046565,0.3
438,438,-2.107263827046714,-0.05932789109283217,-0.06087175860965324,-0.05203354191860098,0.26073961872163365,2.259821095532851,2.943363826688607,0.13572256431491136,2.722534014361716,0.5060773808002621,0.16,1.0172470418738984,0.3
439,439,-2.1072683954511566,-0.05934428759673927,-0.060890332442012904,-0.052034587496639174,0.26067288592968824,2.259690077524431,2.94349782585589,0.1351589174919117,2.7233461138201966,0.5052336233889788,0.16,1.0169314154937492,0.3
440,440,-2.107272948095741,-0.059360631514669825,-0.060908847568056056,-0.05203562571942595,0.26060655570824653,2.2595599146980123,2.9436313543630375,0.1345969539748778,2.7241568885215908,0.5043906893347362,0.16,1.016616529239718,0.3
441,441,-2.107277485009335,-0.059376922919794996,-0.06092730406369943,-0.052036656616966215,0.26054062586912824,2.2594306019900987,2.943764412833653,0.1340366721575868,2.7249663379912064,0.5035485817436811,0.16,1.0163023829752804,0.3
442,442,-2.1072820062210202,-0.059393161886139766,-0.06094570200585652,-0.0520376802192839,0.26047509423363935,2.2593021343580584,2.9438970019010062,0.1334780704137279,2.7257744617784527,0.5027073036914503,0.16,1.0159889765519194,0.3
443,443,-2.107286511760089,-0.059409348488574154,-0.06096404147242747,-0.05203869655642072,0.2604099586325569,2.259174506780105,2.9440291222079136,0.132921147097015,2.7265812594567005,0.5018668582233364,0.16,1.0156763098091692,0.3
444,444,-2.1072910016560433,-0.05942548280280424,-0.06098232254228884,-0.05203970565843524,0.2603452169061135,2.2590477142552743,2.9441607744066185,0.13236590054129976,2.72738673062314,0.5010272483544527,0.16,1.0153643825746583,0.3
445,445,-2.107295475938589,-0.059441564905363085,-0.06100054529528354,-0.0520407075554017,0.26028086690398194,2.2589217518034066,2.9442919591586736,0.1318123290606851,2.728190874898639,0.5001884770698973,0.16,1.0150531946641552,0.3
446,446,-2.107299934637636,-0.05945759487360186,-0.06101870981221056,-0.052041702277408765,0.2602169064852591,2.2587966144651235,2.9444226771348228,0.1312604309496395,2.728993691927602,0.4993505473249169,0.16,1.014742745881614,0.3
447,447,-2.107304377783293,-0.0594735727856809,-0.06103681617481487,-0.05204268985455864,0.26015333351844955,2.2586722973018083,2.9445529290148853,0.1307102044831115,2.729795181377828,0.4985134620450687,0.16,1.014433036019222,0.3
448,448,-2.1073088054058675,-0.05948949872056067,-0.061054864465777355,-0.05204367031696596,0.2600901458814495,2.258548795395586,2.9446827154876405,0.13016164791664503,2.7305953429403687,0.4976772241263823,0.16,1.0141240648574468,0.3
449,449,-2.10731321753586,-0.05950537275799301,-0.06107285476870466,-0.05204464369475642,0.2600273414615297,2.258426103849301,2.944812037250713,0.12961475948649498,2.731394176329386,0.4968418364355209,0.16,1.0138158321650854,0.3
450,450,-2.107317614203965,-0.05952119497851209,-0.06109078716811901,-0.05204561001806597,0.2599649181553186,2.258304217786498,2.9449408950104594,0.12906953740974342,2.732191681282011,0.49600730180994074,0.16,1.0135083376993148,0.3
451,451,-2.107321995441066,-0.05953696546342567,-0.06110866174944829,-0.05204656931703953,0.25990287386878497,2.2581831323514,2.945069289481855,0.12852597988441616,2.7329878575582005,0.495173623058051,0.16,1.0132015812057413,0.3
452,452,-2.107326361278231,-0.05955268429480601,-0.06112647859901581,-0.052047521621829906,0.25984120651722054,2.2580628427088874,2.9451972213883826,0.12798408508959994,2.733782704940595,0.494340802959372,0.16,1.0128955624184528,0.3
453,453,-2.107330711746716,-0.059568351555481264,-0.06114423780403041,-0.05204846696259674,0.2597799140252221,2.2579433440444783,2.94532469146192,0.12744385118555984,2.7345762232343764,0.493508844264693,0.16,1.012590281060071,0.3
454,454,-2.1073350468779544,-0.05958396732902645,-0.06116193945257642,-0.05204940536950524,0.2597189943266736,2.257824631564306,2.945451700442632,0.1269052763138574,2.735368412267126,0.4926777496962292,0.16,1.0122857368418046,0.3
455,455,-2.10733936670356,-0.05959953169975471,-0.06117958363360345,-0.05205033687272541,0.2596584453647277,2.2577067004950986,2.945578249078859,0.1263683585974689,2.736159271888681,0.49184752194777803,0.16,1.0119819294635022,0.3
456,456,-2.107343671255324,-0.059615044752708415,-0.06119717043691667,-0.05205126150243054,0.2595982650917875,2.2575895460841573,2.94570433812701,0.12583309614090427,2.736948801970993,0.49101816368487466,0.16,1.0116788586137082,0.3
457,457,-2.107347960565209,-0.05963050657365056,-0.06121469995316673,-0.05205217928879632,0.2595384514694876,2.257473163599335,2.9458299683514535,0.12529948703032628,2.737737002407984,0.49018967754494674,0.16,1.0113765239697172,0.3
458,458,-2.10735223466535,-0.05964591724905582,-0.061232172273839716,-0.0520530902619997,0.2594790024686753,2.257357548329014,2.9459551405244118,0.12476752933367014,2.7385238731154056,0.4893620661374685,0.16,1.0110749251976305,0.3
459,459,-2.1073564935880484,-0.05966127686610197,-0.06124958749124746,-0.05205399445221777,0.2594199160693912,2.257242695582085,2.946079855425854,0.12423722110076348,2.7393094140306937,0.4885353320441141,0.16,1.0107740619524126,0.3
460,460,-2.1073607373657746,-0.05967658551266093,-0.061266945698517476,-0.05205489188962667,0.25936119026084997,2.2571286006879245,2.946204113843391,0.12370856036344673,2.740093625112829,0.4877094778189102,0.16,1.010473933877948,0.3
461,461,-2.107364966031158,-0.05969184327729037,-0.06128424698958316,-0.052055782604400455,0.2593028230414207,2.2570152589963723,2.9463279165721716,0.12318154513569386,2.740876506342192,0.4868845059883881,0.16,1.0101745406071,0.3
462,462,-2.1073691796169918,-0.05970705024922476,-0.06130149145917391,-0.05205666662671002,0.2592448124186068,2.25690266587771,2.9464512644147773,0.12265617341373339,2.741658057720421,0.48606041905173475,0.16,1.0098758817617688,0.3
463,463,-2.107373378156226,-0.05972220651836692,-0.061318679202805294,-0.052057543986722014,0.2591871564090262,2.2567908167226367,2.9465741581811207,0.12213244317616981,2.7424382792702704,0.4852372194809436,0.16,1.0095779569529506,0.3
464,464,-2.1073775616819646,-0.05973731217527925,-0.06133581031676939,-0.05205841471459766,0.25912985303839076,2.2566797069422466,2.9466965986883427,0.1216103523841053,2.7432171710354667,0.48441490972096435,0.16,1.0092807657807972,0.3
465,465,-2.1073817302274667,-0.05975236731117524,-0.061352884898124876,-0.05205927884049182,0.2590729003414861,2.2565693319680067,2.946818586760711,0.12108989898126173,2.7439947330805663,0.48359349218985215,0.16,1.0089843078346767,0.3
466,466,-2.1073858838261397,-0.05976737201791078,-0.061369903044687396,-0.05206013639455172,0.2590162963621506,2.256459687251732,2.9469401232295196,0.12057108089410301,2.7447709654908143,0.48277296927891644,0.16,1.0086885826932341,0.3
467,467,-2.1073900225115407,-0.05978232638797586,-0.061386864855019825,-0.05206098740691598,0.25896003915325466,2.2563507682655617,2.947061208932988,0.12005389603195771,2.7455458683720004,0.4819533433528686,0.16,1.0083935899244523,0.3
468,468,-2.1073941463173704,-0.05979723051448563,-0.06140377042842255,-0.05206183190771346,0.25890412677667946,2.2562425705019358,2.9471818447161633,0.11953834228714191,2.746319441850318,0.48113461674996943,0.16,1.0080993290857139,0.3
469,469,-2.1073982552774737,-0.059812084491172264,-0.06142061986492394,-0.0520626699270623,0.25884855730329576,2.2561350894735703,2.947302031430821,0.11902441753508242,2.747091686072221,0.48031679178217573,0.16,1.0078057997238636,0.3
470,470,-2.107402349425834,-0.05982688841237644,-0.06143741326527062,-0.05206350149506862,0.25879332881294237,2.2560283207134324,2.9474217699353673,0.11851211963444012,2.747862601204282,0.4794998707352864,0.16,1.0075130013752711,0.3
471,471,-2.1074064287965735,-0.0598416423730388,-0.061454150730918075,-0.052064326641825566,0.25873843939440444,2.2559222597747155,2.9475410610947415,0.1180014464272337,2.7486321874330506,0.47868385586908757,0.16,1.0072209335658937,0.3
472,472,-2.1074104934239504,-0.05985634646869163,-0.0614708323640209,-0.052065145397412374,0.2586838871453916,2.255816902230814,2.9476599057803203,0.11749239573896346,2.749400444964911,0.4778687494174978,0.16,1.0069295958113402,0.3
473,473,-2.107414543342354,-0.05987100079545049,-0.06148745826742347,-0.05206595779189302,0.2586296701725158,2.255712243675297,2.9477783048698223,0.11698496537873548,2.7501673740259416,0.47705455358871185,0.16,1.0066389876169346,0.3
474,474,-2.107418578586305,-0.05988560545000567,-0.06150402854465033,-0.05206676385531538,0.25857578659126934,2.2556082797218844,2.947896259247212,0.11647915313938595,2.75093297486177,0.4762412705653445,0.16,1.0063491084777807,0.3
475,475,-2.1074225991904525,-0.059900160529614284,-0.06152054329989679,-0.052067563617710005,0.25852223452600215,2.255505006004417,2.948013769802608,0.11597495679760564,2.751697247737436,0.47542890250457326,0.16,1.0060599578788265,0.3
476,476,-2.1074266051895707,-0.05991466613209161,-0.061537002638019735,-0.052068357109089164,0.2584690121098994,2.255402418176832,2.948130837432185,0.11547237411406468,2.7524601929372468,0.474617451538281,0.16,1.0057715352949292,0.3
477,477,-2.107430596618556,-0.05992912235580306,-0.061553406664527965,-0.052069144359445776,0.2584161174849587,2.255300511913137,2.948247463038085,0.11497140283353742,2.753221810764637,0.4738069197731974,0.16,1.005483840190921,0.3
478,478,-2.1074345735124256,-0.05994352929965589,-0.06156975548557299,-0.05206992539875234,0.25836354880196705,2.255199282907379,2.9483636475283244,0.11447204068502749,2.753982101542029,0.47299730929104034,0.16,1.0051968720216742,0.3
479,479,-2.1074385359063172,-0.05995788706309113,-0.06158604920793973,-0.05207070025695984,0.25831130422047804,2.2550987268736207,2.9484793918167007,0.11397428538189303,2.7547410656106903,0.47218862214865637,0.16,1.0049106302321673,0.3
480,480,-2.1074424838354817,-0.059972195746075194,-0.06160228793903734,-0.05207146896399682,0.2582593819087884,2.2549988395459097,2.9485946968227026,0.11347813462197207,2.755498703330593,0.47138086037816074,0.16,1.0046251142575517,0.3
481,481,-2.107446417335285,-0.05998645544909202,-0.06161847178688993,-0.052072231549768165,0.2582077800439145,2.2548996166782502,2.9487095634714207,0.11298358608770803,2.7562550150802743,0.47057402598707676,0.16,1.0043403235232178,0.3
482,482,-2.1074503364412034,-0.06000066627313494,-0.06163460086012739,-0.05207298804415432,0.25815649681156905,2.2548010540445746,2.9488239926934563,0.11249063744627538,2.7570100012566963,0.4697681209584748,0.16,1.004056257444862,0.3
483,483,-2.107454241188824,-0.06001482831969855,-0.061650675267976254,-0.05207373847701005,0.2581055304061373,2.2547031474387143,2.9489379854248337,0.11199928634970535,2.757763662275105,0.4689631472511105,0.16,1.0037729154285533,0.3
484,484,-2.1074581316138374,-0.06002894169077084,-0.06166669512025069,-0.05207448287816347,0.2580548790306531,2.2546058926743697,2.949051542606912,0.11150953043501183,2.7585159985688925,0.46815910679956235,0.16,1.0034902968708017,0.3
485,485,-2.1074620077520407,-0.06004300648882512,-0.061682660527343405,-0.05207522127741508,0.258004540896775,2.25450928558508,2.949164665186297,0.1110213673243173,2.7592670105894546,0.4673560015143692,0.16,1.0032084011586242,0.3
486,486,-2.107465869639333,-0.06005702281681213,-0.06169857160021654,-0.052075953704536666,0.25795451422476195,2.254413322024193,2.9492773541147534,0.11053479462497894,2.760016698806054,0.4665538332821665,0.16,1.0029272276696137,0.3
487,487,-2.107469717311711,-0.060070990778152186,-0.061714428450392794,-0.052076680189270426,0.25790479724344934,2.2543179978648342,2.9493896103491206,0.11004980992971465,2.7607650637056813,0.46575260396582263,0.16,1.0026467757720063,0.3
488,488,-2.107473550805271,-0.0600849104767273,-0.06173023118994657,-0.05207740076132785,0.2578553881902243,2.2542233089998747,2.949501434851226,0.10956641081672935,2.7615121057929137,0.46495231540457427,0.16,1.0023670448247495,0.3
489,489,-2.107477370156203,-0.060098782016873395,-0.06174597993149497,-0.052078115450388686,0.2578062853110012,2.2541292513419005,2.949612828587799,0.10908459484984119,2.7622578255897796,0.46415296941416145,0.16,1.0020880341775706,0.3
490,490,-2.10748117540079,-0.06011260550337244,-0.061761674788188996,-0.05207882428610019,0.25775748686019706,2.2540358208231797,2.9497237925303885,0.10860435957860781,2.7630022236356186,0.463354567786962,0.16,1.0018097431710449,0.3
491,491,-2.1074849665754063,-0.060126381041444875,-0.0617773158737048,-0.0520795272980758,0.2577089911007067,2.2539430133956304,2.949834327655277,0.10812570253845274,2.763745300486944,0.4625571122921253,0.16,1.001532171136664,0.3
492,492,-2.107488743716515,-0.060140108736741804,-0.061792903302234886,-0.052080224515894405,0.25766079630387784,2.253850825030788,2.9499444349434,0.10764862125079175,2.764487056717305,0.4617606046757059,0.16,1.0012553173969054,0.3
493,493,-2.1074925068606634,-0.060153788695337294,-0.06180843718847942,-0.05208091596909932,0.25761290074948595,2.2537592517197713,2.9500541153802606,0.1071731132231592,2.76522749291715,0.460965046660796,0.16,1.0009791812653004,0.3
494,494,-2.107496256044485,-0.060167421023720864,-0.06182391764763753,-0.052081601687197304,0.2575653027257092,2.2536682894732487,2.9501633699558494,0.1066991759493345,2.7659666096936895,0.4601704399476582,0.16,1.0007037620465031,0.3
495,495,-2.1074999913046932,-0.06018100582878987,-0.06183934479539876,-0.05208228169965752,0.2575180005291031,2.253577934321404,2.950272199664563,0.10622680690946847,2.766704407670758,0.4593767862138569,0.16,1.00042905903636,0.3
496,496,-2.1075037126780827,-0.06019454321784206,-0.06185471874793455,-0.05208295603591077,0.2574709924645752,2.2534881823139035,2.9503806055051234,0.10575600357020976,2.767440887488679,0.4585840871143898,0.16,1.0001550715219785,0.3
497,497,-2.1075074202015256,-0.060208033298567915,-0.06187003962188941,-0.05208362472534833,0.25742427684535946,2.253399029519857,2.950488588480496,0.10528676338483119,2.7681760498041297,0.4577923442818185,0.16,0.9998817987817963,0.3
498,498,-2.107511113911968,-0.060221476179043235,-0.061885307534372914,-0.05208428779732118,0.2573778519929906,2.2533104720277874,2.950596149597813,0.10481908379335614,2.768909895290003,0.45700155932639874,0.16,0.9996092400856507,0.3
499,499,-2.1075147938464296,-0.060234871967721926,-0.06190052260295088,-0.05208494528113896,0.2573317162372787,2.253222505945591,2.9507032898682923,0.10435296222268484,2.7696424246352738,0.45621173383621033,0.16,0.999337394694848,0.3
500,500,-2.107518460042003,-0.060248220773428375,-0.06191568494563711,-0.052085597206069076,0.2572858679162829,2.253135127400502,2.950810010307161,0.10388839608672062,2.7703736385448634,0.45542286937728604,0.16,0.9990662618622325,0.3
501,501,-2.107522112535848,-0.060261522705350255,-0.06193079468088519,-0.05208624360133589,0.25724030537628584,2.2530483325390582,2.9509163119335757,0.1034253827864962,2.7711035377395055,0.4546349674937406,0.16,0.9987958408322564,0.3
502,502,-2.1075257513651917,-0.0602747778730313,-0.06194585192757997,-0.05208688449611956,0.2571950269717676,2.252962117527061,2.9510221957705465,0.10296391971029976,2.7718321229556104,0.4538480297078986,0.16,0.9985261308410487,0.3
503,503,-2.107529376567327,-0.06028798638636383,-0.06196085680502942,-0.052087519919555465,0.2571500310653795,2.2528764785495397,2.95112766284486,0.10250400423380111,2.772559394945133,0.45306205752042245,0.16,0.9982571311164852,0.3
504,504,-2.1075329881796088,-0.06030114835558187,-0.061975809432956545,-0.05208814990073288,0.25710531602791775,2.252791411810712,2.951232714187004,0.10204563372017764,2.7732853544754374,0.4522770524104394,0.16,0.9979888408782575,0.3
505,505,-2.1075365862394517,-0.06031426389125379,-0.06199070993149106,-0.05208877446869445,0.25706088023829754,2.252706913533947,2.951337350831091,0.10158880552024023,2.7740100023291654,0.4514930158356683,0.16,0.9977212593379426,0.3
506,506,-2.1075401707843326,-0.060327333104275294,-0.062005558421161525,-0.05208939365243524,0.25701672208352633,2.252622979961726,2.951441573814785,0.10113351697255916,2.7747333393041025,0.45070994923254576,0.16,0.9974543856990727,0.3
507,507,-2.1075437418517815,-0.06034035610586226,-0.062020355022886886,-0.052090007480901666,0.25697283995867753,2.2525396073556037,2.9515453841792256,0.10067976540358976,2.775455366213046,0.4499278540163519,0.16,0.9971882191572043,0.3
508,508,-2.1075472994793856,-0.06035333300754375,-0.06203509985796908,-0.05209061598299086,0.256929232266864,2.2524567919961673,2.9516487829689555,0.10022754812779802,2.7761760838836733,0.4491467315813355,0.16,0.9969227588999876,0.3
509,509,-2.107550843704783,-0.06036626392115511,-0.06204979304808453,-0.05209121918754959,0.2568858974192112,2.2523745301829985,2.9517517712318466,0.09977686244778612,2.7768954931584093,0.44836658330083884,0.16,0.996658004107236,0.3
510,510,-2.1075543745656655,-0.06037914895883101,-0.06206443471527655,-0.05209181712337357,0.25684283383483086,2.252292818234631,2.9518543500190275,0.09932770565441777,2.777613594894296,0.44758741052742174,0.16,0.9963939539509958,0.3
511,511,-2.1075578920997695,-0.060391988232998496,-0.062079024981947326,-0.05209240981920659,0.2568000399407939,2.2522116524885116,2.9519565203848126,0.09888007502694346,2.7783303899628624,0.44680921459298545,0.16,0.996130607595615,0.3
512,512,-2.107561396344883,-0.06040478185637018,-0.06209356397085037,-0.052092997303739515,0.25675751417210374,2.252131029300958,2.9520582833866293,0.09843396783312548,2.779045879249993,0.4460319968088959,0.16,0.9958679641978129,0.3
513,513,-2.107564887338836,-0.06041752994193748,-0.062108051805082484,-0.05209357960560966,0.25671525497166925,2.2520509450471167,2.952159640084948,0.09798938132936294,2.7797600636557975,0.4452557584661063,0.16,0.995606022906749,0.3
514,514,-2.1075683651195036,-0.06043023260296378,-0.06212248860807626,-0.05209415675339992,0.25667326079027797,2.2519713961209225,2.9522605915432116,0.09754631276081648,2.7804729440944835,0.44448050083527985,0.16,0.995344782864093,0.3
515,515,-2.1075718297248,-0.06044288995297785,-0.06213687450359241,-0.052094728775637845,0.2566315300865689,2.2518923789350542,2.952361138827766,0.09710475936153287,2.7811845214942257,0.443706225166911,0.16,0.9950842432040926,0.3
516,516,-2.10757528119268,-0.06045550210576703,-0.062151209615712,-0.0520952957007949,0.2565900613270055,2.251813889920894,2.9524612830077896,0.0966647183545695,2.781894796797037,0.44293293269144723,0.16,0.9948244030536436,0.3
517,517,-2.107578719561137,-0.06046806917537077,-0.06216549406882913,-0.0520958575572856,0.25654885298584856,2.2517359255284823,2.952561025155227,0.09622618695211853,2.782603770958642,0.44216062461940975,0.16,0.9945652615323582,0.3
518,518,-2.1075821448681977,-0.06048059127607399,-0.06217972798764328,-0.05209641437346686,0.25650790354512876,2.2516584822264742,2.952660366344719,0.09578916235563106,2.7833114449483483,0.44138930214151384,0.16,0.9943068177526341,0.3
519,519,-2.1075855571519253,-0.060493068522400516,-0.06219391149715199,-0.052096966177637066,0.2564672114946196,2.2515815565020976,2.9527593076535354,0.09535364175594092,2.7840178197489194,0.4406189664287888,0.16,0.994049070819723,0.3
520,520,-2.1075889564504124,-0.0605055010291067,-0.062208044722643366,-0.052097512998035396,0.2564267753318101,2.251505144861107,2.952857850161509,0.09491962233338834,2.7847228963564477,0.43984961863269734,0.16,0.9937920198317997,0.3
521,521,-2.1075923428017846,-0.06051788891117484,-0.06222212778968886,-0.05209805486284091,0.2563865935618772,2.2514292438277383,2.9529559949509676,0.09448710125794338,2.7854266757802284,0.43908125988525476,0.16,0.9935356638800298,0.3
522,522,-2.1075957162441936,-0.060530232283806946,-0.062236160824135814,-0.05209859180017202,0.25634666469765865,2.2513538499446657,2.9530537431066697,0.09405607568932921,2.786129159042635,0.4383138912991472,0.16,0.9932800020486389,0.3
523,523,-2.1075990768158186,-0.06054253126241837,-0.06225014395210038,-0.052099123838085445,0.2563069872596252,2.2512789597729546,2.953151095715737,0.09362654277714504,2.786830347178991,0.4375475139678498,0.16,0.9930250334149804,0.3
524,524,-2.1076024245548646,-0.06055478596263138,-0.06226407729996029,-0.052099651004575726,0.2562675597758533,2.251204569892016,2.953248053867593,0.09319849966098895,2.7875302412374485,0.43678212896574414,0.16,0.9927707570496038,0.3
525,525,-2.107605759499558,-0.0605669965002691,-0.06227796099434759,-0.05210017332757434,0.25622838078199756,2.25113067689956,2.953344618653894,0.09277194347058039,2.788228842278861,0.43601773734823546,0.16,0.9925171720163228,0.3
526,526,-2.1076090816881488,-0.06057916299134926,-0.06229179516214186,-0.05210069083494896,0.256189448821263,2.2510572774115505,2.953440791168469,0.09234687132588248,2.788926151376661,0.4352543401518693,0.16,0.992264277372283,0.3
527,527,-2.107612391158905,-0.06059128555207787,-0.06230557993046288,-0.052101203554502845,0.2561507624443775,2.2509843680621566,2.953536572507256,0.09192328033722404,2.7896221696167367,0.4344919383944476,0.16,0.9920120721680293,0.3
528,528,-2.1076156879501142,-0.06060336429884338,-0.06231931542666385,-0.052101711513974,0.25611232020956426,2.2509119455037068,2.953631963768237,0.09150116760542133,2.7903168980973083,0.4337305330751444,0.16,0.9917605554475746,0.3
529,529,-2.107618972100079,-0.060615399348210426,-0.062333001778324376,-0.05210221474103459,0.2560741206825138,2.2508400064066394,2.953726966051378,0.09108053022189962,2.7910103379288063,0.4329701251746212,0.16,0.9915097262484658,0.3
530,530,-2.1076222436471177,-0.06062739081691392,-0.06234663911324357,-0.05210271326329008,0.2560361624363564,2.250768547459456,2.953821580458567,0.09066136526881437,2.791702490233749,0.43221071565514146,0.16,0.991259583601852,0.3
531,531,-2.1076255026295607,-0.06063933882185301,-0.06236022755943335,-0.052103207108278794,0.2559984440516345,2.250697565368672,2.953915808093551,0.09024366981917221,2.7923933561466225,0.43145230546068536,0.16,0.9910101265325513,0.3
532,532,-2.1076287490857513,-0.06065124348008523,-0.062373767245111594,-0.05210369630347096,0.2559609641162746,2.25062705685877,2.954009650061878,0.08982744093695166,2.7930829368137577,0.43069489551706325,0.16,0.9907613540591178,0.3
533,533,-2.1076319830540418,-0.06066310490882058,-0.062387258298695444,-0.05210418087626826,0.25592372122555956,2.2505570186721475,2.9541031074708357,0.08941267567722341,2.793771233393212,0.4299384867320294,0.16,0.9905132651939083,0.3
534,534,-2.1076352045727913,-0.06067492322541568,-0.06240070084879463,-0.052104660854002983,0.25588671398210083,2.25048744756907,2.9541961814293907,0.08899937108627051,2.7944582470546475,0.4291830799953946,0.16,0.9902658589431487,0.3
535,535,-2.107638413680369,-0.06068669854736811,-0.062414095024204856,-0.0521051362639375,0.2558499409958106,2.2504183403276197,2.9542888730481307,0.0885875242017081,2.7951439789792145,0.42842867617913905,0.16,0.9900191343070008,0.3
536,536,-2.107641610415145,-0.06069843099231056,-0.06242744095390132,-0.05210560713326364,0.2558134008838738,2.250349693743647,2.9543811834392057,0.0881771320526029,2.79582843035943,0.42767527613752404,0.16,0.9897730902796283,0.3
537,537,-2.107644794815497,-0.060710120678005075,-0.06244073876703211,-0.05210607348910189,0.2557770922707202,2.2502815046307183,2.95447311371627,0.08776819165959236,2.796511602399061,0.42692288070720386,0.16,0.9895277258492626,0.3
538,538,-2.1076479669198016,-0.060721767722337686,-0.062453988592911784,-0.052106535358500905,0.2557410137879967,2.250213769820067,2.9545646649944235,0.08736070003500354,2.797193496313006,0.4261714907073367,0.16,0.9892830399982689,0.3
539,539,-2.1076511267664375,-0.06073337224331248,-0.062467190561015046,-0.05210699276843681,0.25570516407453914,2.2501464861605402,2.9546558383901567,0.08695465418297159,2.7978741133271785,0.4254211069396953,0.16,0.9890390317032118,0.3
